screen_name,created_at,text,retweet_count,favorite_count,in_reply_to_screen_name,retweeted_status_screen_name,user_description,source,lang,id
elonmusk,2020-06-15T20:20:13Z,@tobyliiiiiiiiii @SciGuySpace Yes,57,1899,tobyliiiiiiiiii,,,Twitter for iPhone,,1272624978811187200
elonmusk,2020-06-15T20:19:45Z,"@SciGuySpace That’s the goal. There a few known weak points on this test tank, probably capable of more pressure. The second test tank to follow shortly has addressed the weak points.",101,1470,SciGuySpace,,,Twitter for iPhone,en,1272624859705565184
elonmusk,2020-06-15T19:39:12Z,@skysira @joshcohen @tokren1 @Andrew81947993 @FatEmperor @MarkChangizi @gordon_dyce @dvdclstn @Not_Far_Enough @DaphnaRedliner @MLevitt_NP2013 Accurate,27,691,skysira,,,Twitter for iPhone,en,1272614655580532736
elonmusk,2020-06-15T03:08:45Z,@vlives23 @LoopedBuffalo @Michaelnardone4 @FutureJurvetson @SpaceXStarlink @SpaceX Sure,53,1437,vlives23,,,Twitter for iPhone,en,1272365400517312513
elonmusk,2020-06-15T03:01:04Z,"@Michaelnardone4 @FutureJurvetson @SpaceXStarlink @SpaceX Around 20ms. It’s designed to run real-time, competitive video games. Version 2, which is at lower altitude could be as low as 8ms latency.",220,2360,Michaelnardone4,,,Twitter for iPhone,en,1272363466288820224
elonmusk,2020-06-14T19:57:57Z,@FutureJurvetson @SpaceXStarlink @SpaceX It will get even simpler. Just two instructions for Starlink: plug in &amp; point at sky. Can be done in either order.,1370,28308,FutureJurvetson,,,Twitter for iPhone,en,1272256986147504130
elonmusk,2020-06-14T06:30:38Z,RT @SpaceX: Falcon 9 launches 58 Starlink satellites and 3 @planetlabs Skysats to orbit before returning to Earth and landing on a droneship https://t.co/K6OjgJQZfv,11290,0,,SpaceX,,Twitter for iPhone,en,1272053817589108736
elonmusk,2020-06-14T06:09:21Z,@JimBridenstine @NASA Congratulations Kathy!,214,9689,JimBridenstine,,,Twitter for iPhone,en,1272048461899157505
elonmusk,2020-06-11T16:02:48Z,"@mcot2222 @olenamuliarchuk @mrkylefield @cleantechnica Acceptable, if your drivetrain is very efficient &amp; you add a little manga",45,1524,mcot2222,,,Twitter for iPhone,en,1271110645652439040
elonmusk,2020-06-11T10:05:43Z,@justpaulinelol @engineers_feed As foretold by https://t.co/LJJCD7BAgX,315,12063,justpaulinelol,,,Twitter for iPhone,en,1271020780088750082
elonmusk,2020-06-11T10:01:41Z,@engineers_feed Stonks,5015,59699,engineers_feed,,,Twitter for iPhone,en,1271019765138518016
elonmusk,2020-06-11T09:49:26Z,lol,65846,552863,,,,Twitter for iPhone,,1271016684489281536
elonmusk,2020-06-11T09:39:54Z,"@Erdayastronaut @i_gvf @SciGuySpace Exactly. Chartering a dedicated 747 flight around the world costs less than buying a small, single engine turboprop plane. In the same way, a giant reusable rocket flight is way cheaper than a tiny expendable rocket that can be used only once.",184,2988,Erdayastronaut,,,Twitter for iPhone,en,1271014285402046464
elonmusk,2020-06-11T09:32:03Z,@tobyliiiiiiiiii @physorg_com @nature @SciReports True,34,1389,tobyliiiiiiiiii,,,Twitter for iPhone,en,1271012307422806018
elonmusk,2020-06-11T09:15:13Z,"@olenamuliarchuk @mrkylefield @cleantechnica Battery industry is world champion at bs. “Lithium-ion” doesn’t really mean anything. What matters is cathode &amp; anode material. There are many choices, but nickel cathode with carbon-silicon anode works great.",110,1277,,,,Twitter for iPhone,en,1271008071532244992
elonmusk,2020-06-11T09:05:01Z,@physorg_com @nature @SciReports I thought this was an Onion article,133,4840,physorg_com,,,Twitter for iPhone,en,1271005506266476544
elonmusk,2020-06-11T09:00:21Z,@blue_bnd @olenamuliarchuk @PPathole @mrkylefield @cleantechnica Staggeringly dumb,54,1192,blue_bnd,,,Twitter for iPhone,en,1271004332754735105
elonmusk,2020-06-11T08:48:53Z,@PPathole @mrkylefield @cleantechnica I got the fuel cell question about 8000 times,64,1400,PPathole,,,Twitter for iPhone,en,1271001445265846272
elonmusk,2020-06-11T08:11:24Z,@rhodanazanin1 @ABC7 @NBCLA @CBSLA It’s getting Biblical,122,1649,rhodanazanin1,,,Twitter for iPhone,en,1270992014855684097
elonmusk,2020-06-11T08:10:31Z,"@mrkylefield @cleantechnica Exactly, fuel cells = fool sells",374,6641,mrkylefield,,,Twitter for iPhone,en,1270991790401699841
elonmusk,2020-06-11T06:35:23Z,@realAnishPai Renewable energy passed coal in April https://t.co/1kRCyGXfN9,186,2450,realAnishPai,,,Twitter for iPhone,en,1270967849259950080
elonmusk,2020-06-11T01:08:54Z,@TeslaTruckClub Worth considering,551,33251,TeslaTruckClub,,,Twitter for iPhone,en,1270885686351020033
elonmusk,2020-06-11T01:07:06Z,@pandabfr @Ophiltry Agreed,42,2902,pandabfr,,,Twitter for iPhone,en,1270885235345899520
elonmusk,2020-06-10T22:25:42Z,@Ophiltry Trèy Boucher,108,7023,Ophiltry,,,Twitter for iPhone,ht,1270844615231336448
elonmusk,2020-06-10T22:22:01Z,Catapults are a great way to get somewhere fast https://t.co/npr4bGBDYw,31076,265809,,,,Twitter for iPhone,en,1270843690261475329
elonmusk,2020-06-10T22:20:18Z,@jack Great point. Many articles are retweeted based on headlines that don’t match the content.,1151,19761,jack,,,Twitter for iPhone,en,1270843256016744448
elonmusk,2020-06-10T20:39:15Z,"@jamesrtyrrell Actually, we’re on SN30 for Raptor",93,1663,jamesrtyrrell,,,Twitter for iPhone,en,1270817827595980800
elonmusk,2020-06-10T20:38:24Z,@Erdayastronaut @nickwijngaards @SciGuySpace Sure. That’s long montage 🤣🤣,81,2925,Erdayastronaut,,,Twitter for iPhone,en,1270817612059074563
elonmusk,2020-06-10T20:10:45Z,@engineers_feed Wow,467,19297,engineers_feed,,,Twitter for iPhone,,1270810655243685888
elonmusk,2020-06-10T19:29:15Z,@thesheetztweetz @SpaceX @Commercial_Crew @AstroBehnken @Astro_Doug @ingallsimages @NASAKennedy ❤️ the laser beam long exposure shots,60,1638,thesheetztweetz,,,Twitter for iPhone,en,1270800210885611520
elonmusk,2020-06-10T19:23:19Z,"@nickwijngaards @Erdayastronaut @SciGuySpace Hundreds of improvements in manufacturability primarily (this is by far the hardest problem), mass down, thrust up, Isp up. Current improvement list continues past SN50. As the saying goes, it’s 1% inspiration &amp; 99% perspiration …",95,1720,nickwijngaards,,,Twitter for iPhone,en,1270798719651155968
elonmusk,2020-06-10T19:12:07Z,"@John_Gardi @SciGuySpace Also, insulation of a deep cryogen( which I’d call anything that liquifies nitrogen aka 78% of air) is heavy &amp; prone to heat leaks. H2 is hell.",49,950,John_Gardi,,,Twitter for iPhone,en,1270795898755231744
elonmusk,2020-06-10T19:06:53Z,Tesla factory workplace safety is 5% better than industry average for manufacturers &amp; improving fast https://t.co/axmInA9fZb,603,10958,elonmusk,,,Twitter for iPhone,en,1270794583660589057
elonmusk,2020-06-10T18:55:11Z,"@Erdayastronaut @SciGuySpace Important technical note: due to higher O/F of CH4 vs RP1 (oxygen is dense) &amp; significant density increase of subcooled CH4 (plus no common dome insulation needed), plus cryo strength bump of CH4, tank mass of CH4/O2 stage is almost same as RP1/O2.",104,1702,elonmusk,,,Twitter for iPhone,en,1270791638160248833
elonmusk,2020-06-10T18:42:22Z,"@Erdayastronaut @SciGuySpace We could never reach 380 Isp with RP/kerosene. CH4 has higher Isp potential on paper, but even better in practice. With CH4, you can reach &gt;99% of max theoretical combustion efficiency, but RP is ~97% on a good day &amp; requires desooting of turbines between flights.",95,1849,Erdayastronaut,,,Twitter for iPhone,en,1270788415261249536
elonmusk,2020-06-10T18:28:56Z,After which they are recycled https://t.co/xuu1ohdz52,1143,14804,elonmusk,,,Twitter for iPhone,en,1270785032907440129
elonmusk,2020-06-10T18:26:00Z,Tesla batteries are lasting much longer than 200k miles / 320k km https://t.co/z882nf6yv9,690,7992,elonmusk,,,Twitter for iPhone,en,1270784295733301249
elonmusk,2020-06-10T18:22:29Z,"Moreover, energy produced by Tesla solar deployments far exceeds energy used in our factories https://t.co/IDqf5gWeFt",388,4403,elonmusk,,,Twitter for iPhone,en,1270783410324135936
elonmusk,2020-06-10T18:21:05Z,"Electric cars produce *much* less CO2 than fossil fuel cars, taking both electricity emission &amp; vehicle production into acount https://t.co/tsk9TXgW67",588,4769,elonmusk,,,Twitter for iPhone,en,1270783058107482113
elonmusk,2020-06-10T18:07:52Z,https://t.co/QPwGa1Rk8Z,506,5493,elonmusk,,,Twitter for iPhone,,1270779729973395457
elonmusk,2020-06-10T18:07:22Z,"Posting Tesla Impact Report, this time with summary points &amp; charts in my reply tweets https://t.co/4lyaV7kIS4",2122,24337,,,,Twitter for iPhone,en,1270779603599024129
elonmusk,2020-06-10T18:04:53Z,@venus47203379 @engineers_feed Haha. Will post summary.,18,762,venus47203379,,,Twitter for iPhone,en,1270778978534490113
elonmusk,2020-06-10T17:58:30Z,"@SciGuySpace Combined with SpaceX deep subcooling of propellants to near liquefaction temp of N2, use of common dome (CH4 &amp; O2 liquid at similar temps) &amp; higher T/W of engines enables de facto higher delta-V than an H2/O2 stage",74,1361,elonmusk,,,Twitter for iPhone,en,1270777374158630912
elonmusk,2020-06-10T17:52:12Z,"@SciGuySpace Quite a piece! I should credit Soviet/Russian engine work in the 80’s as being a factor in deciding to switch from H2 to CH4. They demonstrated excellent performance on test stands, with Isp up to 380 secs.",190,3483,SciGuySpace,,,Twitter for iPhone,en,1270775787969368064
elonmusk,2020-06-10T14:15:45Z,"Wort reading the whole thing
https://t.co/4lyaV7kIS4",3152,39931,,,,Twitter for iPhone,en,1270721316841127936
elonmusk,2020-06-10T14:06:08Z,@jgrano305 @ICannot_Enough @GerberKawasaki @Tesla @joerogan We shall see …,45,1669,jgrano305,,,Twitter for iPhone,en,1270718896530579456
elonmusk,2020-06-10T14:05:37Z,@flcnhvy @GerberKawasaki @Tesla @joerogan Maybe I should retweet the top four or five point. What caught your eye the most?,53,1585,flcnhvy,,,Twitter for iPhone,en,1270718767467646983
elonmusk,2020-06-10T14:03:46Z,@flcnhvy @GerberKawasaki @Tesla @joerogan Good point!,32,1131,flcnhvy,,,Twitter for iPhone,en,1270718301006524416
elonmusk,2020-06-10T14:02:33Z,@ICannot_Enough @GerberKawasaki @Tesla @joerogan Yes,107,1677,ICannot_Enough,,,Twitter for iPhone,,1270717994897797121
elonmusk,2020-06-10T14:00:33Z,"@GerberKawasaki @Tesla (Formerly) mainstream media has systemic negative &amp; political bias about almost everything. Reading major newspapers makes you feel sad &amp; angry. That’s why they’re being crushed by @joerogan. Likes/retweets of old media are extremely low. Ironic article:
https://t.co/78uftW0P6t",2113,14766,GerberKawasaki,,,Twitter for iPhone,en,1270717491988164613
elonmusk,2020-06-09T22:28:43Z,RT @SpaceX: Starlink fairing deploy sequence https://t.co/2aOmxWDx8w,15267,0,,SpaceX,,Twitter for iPhone,en,1270482989860839427
elonmusk,2020-06-09T19:26:03Z,@UniverCurious Size matters,1261,26292,UniverCurious,,,Twitter for iPhone,en,1270437017948532736
elonmusk,2020-06-09T01:04:36Z,@xkcdComic Sure seems that way 🤣🤣,120,7359,xkcdComic,,,Twitter for iPhone,en,1270159829592506368
elonmusk,2020-06-09T01:01:44Z,@chriswarriner @flcnhvy Bad incentive structure,53,1111,chriswarriner,,,Twitter for iPhone,en,1270159106360225792
elonmusk,2020-06-08T19:04:21Z,@TheOnion 🎶To meme the impossible meme 🎶,222,5185,TheOnion,,,Twitter for iPhone,en,1270069169581469696
elonmusk,2020-06-08T18:38:09Z,@flcnhvy @Erdayastronaut We’re working on new legs. Wider stance &amp; able to auto-level. Important for leaning into wind or landing on rocky &amp; pitted surfaces.,146,2549,flcnhvy,,,Twitter for iPhone,en,1270062575833640960
elonmusk,2020-06-08T18:33:56Z,"@Erdayastronaut Forward thrusters are to stabilize ship when landing in high winds. If goal is max payload to moon per ship, no heatshield or flaps or big gas thruster packs are needed. No need to bring early ships back. They can serve as part of moon base alpha.",130,1980,Erdayastronaut,,,Twitter for iPhone,en,1270061515094155264
elonmusk,2020-06-08T18:28:08Z,@Erdayastronaut Absolutely,62,2273,Erdayastronaut,,,Twitter for iPhone,en,1270060054826192901
elonmusk,2020-06-08T18:26:54Z,"@JimBridenstine @Commercial_Crew @NASA Outcome-based contracting with multiple competitors is vastly better than cost-plus (especially if sole-sourced), as the former rewards results &amp; latter rewards waste. Outcome contracting should be applied broadly within government. The difference in results will be incredible.",1089,11376,JimBridenstine,,,Twitter for iPhone,en,1270059745538265088
elonmusk,2020-06-08T18:18:41Z,"Wow, this is extremely important!! https://t.co/iUPfoOnIOg",4499,55574,,,,Twitter for iPhone,en,1270057678744678400
elonmusk,2020-06-08T17:57:53Z,@Lance210 🤣,347,15118,Lance210,,,Twitter for iPhone,,1270052442592296962
elonmusk,2020-06-08T17:46:52Z,"@PPathole @Tesla Autopilot prime directive is: don’t crash. What seems fast to humans is slow to a computer. 360 degree low light vision &amp; sonar, plus forward radar enable to be superhuman. Upcoming software upgrades will increasingly show the potential.",3302,49857,PPathole,,,Twitter for iPhone,en,1270049671046508544
elonmusk,2020-06-08T17:28:25Z,Stankonia at https://t.co/LJJCD7BAgX,4415,52679,,,,Twitter for iPhone,pl,1270045026907648004
elonmusk,2020-06-08T16:27:58Z,@emmerichvideo @Tesla Good point,35,1255,emmerichvideo,,,Twitter for iPhone,en,1270029816117358593
elonmusk,2020-06-08T16:15:33Z,@engineers_feed And those who weren’t expecting a ternary joke,506,19957,engineers_feed,,,Twitter for iPhone,en,1270026689272147968
elonmusk,2020-06-07T22:42:51Z,@latestinspace @esa Mars has an amazing amount of water ice,3104,72576,latestinspace,,,Twitter for iPhone,en,1269761768265445376
elonmusk,2020-06-07T01:59:55Z,@Erdayastronaut @NASASpaceflight 81m,141,3542,Erdayastronaut,,,Twitter for iPhone,,1269448973388922881
elonmusk,2020-06-07T01:14:24Z,@Erdayastronaut @flcnhvy @NASASpaceflight Yeah. Even stacking on the pad will be quite an adventure!,69,1883,Erdayastronaut,,,Twitter for iPhone,en,1269437518950182912
elonmusk,2020-06-07T01:02:27Z,@Erdayastronaut Creating the production system is &gt;1000% harder than building one rocket. This is the truly hard thing.,159,3326,Erdayastronaut,,,Twitter for iPhone,en,1269434513085485058
elonmusk,2020-06-07T00:55:30Z,@Erdayastronaut It’s insane,55,2561,Erdayastronaut,,,Twitter for iPhone,en,1269432762676604928
elonmusk,2020-06-07T00:48:14Z,@nextspaceflight @alvianchoiri @timmerenginerd @kulpability @NASASpaceflight Pursuing all three. Hard to say right now.,75,1631,nextspaceflight,,,Twitter for iPhone,en,1269430935239266304
elonmusk,2020-06-07T00:46:56Z,Gateway to Mars,3436,67232,elonmusk,,,Twitter for iPhone,en,1269430607521517568
elonmusk,2020-06-07T00:39:07Z,@RenataKonkoly @flcnhvy @PPathole @rSpaceX @SpaceX Lot has happened since then!,27,957,RenataKonkoly,,,Twitter for iPhone,en,1269428639130501120
elonmusk,2020-06-07T00:34:56Z,"@alvianchoiri @timmerenginerd @kulpability @NASASpaceflight 3600 tons of propellant, almost 80% of which is densified liquid oxygen",46,987,alvianchoiri,,,Twitter for iPhone,en,1269427589531090945
elonmusk,2020-06-07T00:26:47Z,@flcnhvy @PPathole @rSpaceX @SpaceX Haha true,31,1045,flcnhvy,,,Twitter for iPhone,tl,1269425536310194178
elonmusk,2020-06-07T00:22:17Z,@rSpaceX @SpaceX SpaceX Software AMA,133,4535,rSpaceX,,,Twitter for iPhone,it,1269424404410150912
elonmusk,2020-06-07T00:02:25Z,"@NASASpaceflight Yeah, for Super Heavy stacking",156,2871,NASASpaceflight,,,Twitter for iPhone,en,1269419405856763906
elonmusk,2020-06-06T23:57:35Z,@NASASpaceflight Giant high bay coming soon,190,4212,NASASpaceflight,,,Twitter for iPhone,en,1269418186757206016
elonmusk,2020-06-06T23:42:00Z,"Starship Production Complex
Boca Chica, Texas https://t.co/pd4ka93bv5",8189,136897,,,,Twitter for iPhone,en,1269414268916518912
elonmusk,2020-06-06T20:56:04Z,@venus47203379 @MKBHD What a cute &amp; happy dog!,59,2382,venus47203379,,,Twitter for iPhone,en,1269372509855477760
elonmusk,2020-06-06T20:47:33Z,@MKBHD Big line at the barbershop,442,19732,MKBHD,,,Twitter for iPhone,en,1269370365651738624
elonmusk,2020-06-06T08:21:53Z,@akidesir Thursday,50,1523,akidesir,,,Twitter for iPhone,en,1269182713421893634
elonmusk,2020-06-06T07:54:09Z,@CodingMark I guess more people need to get more involved in the party primaries (which is a chore),405,9108,CodingMark,,,Twitter for iPhone,en,1269175731587674112
elonmusk,2020-06-06T07:48:25Z,The gerontocracy is out of touch with the people,19669,161887,,,,Twitter for iPhone,en,1269174288965234688
elonmusk,2020-06-06T07:06:09Z,"Selling weed literally went from major felony to essential business (open during pandemic) in much of America &amp; yet many are still in prison. Doesn’t make sense, isn’t right.",161439,724786,elonmusk,,,Twitter for iPhone,en,1269163651958595584
elonmusk,2020-06-06T06:54:21Z,"This will probably get me into trouble, but I feel I have to say it",28246,307841,,,,Twitter for iPhone,en,1269160682852880386
elonmusk,2020-06-06T06:31:26Z,@PPathole Good point haha,52,3286,PPathole,,,Twitter for iPhone,en,1269154914493771776
elonmusk,2020-06-06T03:38:45Z,Order a Tesla online in 2 mins at https://t.co/46TXqRrsdr,3555,52772,,,,Twitter for iPhone,en,1269111460493357057
elonmusk,2020-06-06T03:35:34Z,Tesla Model Y review by Dan Neil https://t.co/3oS85UFaaR,1940,26681,,,,Twitter for iPhone,fr,1269110658844393477
elonmusk,2020-06-05T16:21:36Z,@NASASpaceflight Methalox is the right propellant. Should be staged combustion &amp; highly reusable.,197,5157,NASASpaceflight,,,Twitter for iPhone,en,1268941050912968704
elonmusk,2020-06-05T05:43:14Z,@Martian_Will @flcnhvy @Jbw29pitt @PPathole Yes,228,3575,Martian_Will,,,Twitter for iPhone,,1268780398047137792
elonmusk,2020-06-05T05:41:37Z,"@flcnhvy @Jbw29pitt @PPathole About a dozen transfer windows, so ~25 years",108,1762,flcnhvy,,,Twitter for iPhone,en,1268779992894205952
elonmusk,2020-06-04T18:36:40Z,"@flcnhvy @SpaceX @NASA Wow, hard to believe that was 10 years ago!",218,7983,flcnhvy,,,Twitter for iPhone,en,1268612652915240960
